ID,title,subtitle,author,publisher,first_published_year,language,cover_image,pages,rating,isbn_10,isbn_13
OL21337705W,Die,Fantasy Heartbreaker,Kieron Gillen,Image Comics,           2019         ,English,//covers.openlibrary.org/b/id/13154522-M.jpg,184,3.2 (4 ratings),1534312706,
OL15170244W,Wicked Fantasy,,Nicole Jordan,Random House Publishing Group,           2005         ,English,//covers.openlibrary.org/b/id/6427870-M.jpg,,,,9780345484703
OL6951394W,Brutal fantasies,,John Hands,HarperCollins,           1995         ,English,//covers.openlibrary.org/b/id/6385199-M.jpg,318,,0002239590,
OL46382W,Magic,the final fantasy collection,Isaac Asimov,HarperPrism,           1996         ,English,//covers.openlibrary.org/b/id/9300819-M.jpg,275,2.5 (2 ratings),0061052051,
OL41745152W,Adult Coloring Book,Giant Super Jumbo Very Large Mega Coloring Book over 100 Pages of FANTASY FAIRIES Designs for Stress Relief and Relaxation,Beatrice Harrison,CreateSpace Independent Publishing Platform,           2017         ,English,/images/icons/avatar_book.png,102,,,9781727133387
OL166448W,Owls and other fantasies,poems and essays,Mary Oliver,Beacon Press,           2003         ,English,//covers.openlibrary.org/b/id/588262-M.jpg,67,,0807068683,
OL30032545W,Final Fantasy Azure,,Ant Fantasy,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781075923036
OL516717W,The Icewind Dale Trilogy,,R. A. Salvatore,SFBC Fantasy,           1999         ,English,//covers.openlibrary.org/b/id/6776794-M.jpg,834,5.0 (2 ratings),0739402110,
OL28404835W,My Running Nightmare,,Fantasy Nelson,"iUniverse, Incorporated",           2022         ,English,/images/icons/avatar_book.png,,,,9781663238061
OL2010487W,"Blood of the Fold (Sword of Truth, Book 3)",,Terry Goodkind,Tor Fantasy,           1996         ,English,//covers.openlibrary.org/b/id/603880-M.jpg,640,3.8 (18 ratings),0812551478,
OL37919743W,Rogue Trader,The Game Master's Kit,Fantasy Flight Games,Fantasy Flight Games,           2010         ,,/images/icons/avatar_book.png,,,1589947053,
OL1922990W,Die Belgariad- Saga I. Kind der Prophezeiung. ( Fantasy).,,David Eddings,Lübbe,           1982         ,,//covers.openlibrary.org/b/id/1000455-M.jpg,315,4.1 (28 ratings),3404201892,
OL30273785W,Dracula,"A Vampire Fantasy Novel by Bram Stoker, with Vampire Count Dracula from Transylvania",Bram Stoker,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,5.0 (1 rating),,9781658763172
OL41210505W,Fantasy Football Log,Fantasy Football Logbook,Manchester Designs,CreateSpace Independent Publishing Platform,           2017         ,English,/images/icons/avatar_book.png,128,,,9781546498865
OL34513942W,Fantasy Factory,A Reader Fantasy Collection,Quinn Slater,Independently Published,           2020         ,English,/images/icons/avatar_book.png,,,,9798621495329
OL21522926W,Desert Fantasies,Duty and the Beast / Cinderella and the Sheikh / Marrying the Scarred Sheikh,Trish Morey,"Harlequin Mills & Boon, Limited",           2014         ,English,//covers.openlibrary.org/b/id/12654849-M.jpg,560,4.0 (2 ratings),,9780263246551
OL2719901W,Kushiel's Dart (Kushiel's Legacy),,Jacqueline Carey,Tor Fantasy,           2001         ,English,//covers.openlibrary.org/b/id/524944-M.jpg,816,4.3 (11 ratings),0765342987,
OL39752289W,Fantasy Creature Spotlight,Nymphs,Gilbert Peppers,Smashwords,           2011         ,English,/images/icons/avatar_book.png,,,,9781465735553
OL453857W,Trucker. Erster Roman der Nomen- Trilogie. ( Fantasy).,,Terry Pratchett,Heyne,           1989         ,German,//covers.openlibrary.org/b/id/1008548-M.jpg,,5.0 (2 ratings),3453062639,
OL15448W,Princess and Curdie,Is a Children's Classic Fantasy Novel,George MacDonald,CreateSpace Independent Publishing Platform,           1832         ,English,/images/icons/avatar_book.png,,3.4 (5 ratings),,9781718669994
OL24439621W,Writing Fantasy,The Top 100 Best Strategies for Writing Fantasy Stories,Blaine Hart,CreateSpace Independent Publishing Platform,           2015         ,English,/images/icons/avatar_book.png,150,,,9781537197562
OL14868619W,Chimes Illustrated,"Fiction, Fantasy",Charles Dickens,Independently Published,           1800         ,English,/images/icons/avatar_book.png,,3.3 (3 ratings),,9798741249963
OL40095924W,2012 Fantasy Baseball Digest Issue # 2,By the Fantasy Sports Boss Staff,Fantasy Staff,CreateSpace Independent Publishing Platform,           2012         ,English,/images/icons/avatar_book.png,66,,,9781470123321
OL73330W,Dragon's Kin,Fantasy,Anne McCaffrey,Transworld Publishers Limited,           2003         ,English,/images/icons/avatar_book.png,400,4.5 (4 ratings),,9781448127887
OL35271070W,Fantasy: The Best of 2001 (Fantasy: The Best of ...),,Robert Silverberg,I Books,           2002         ,English,//covers.openlibrary.org/b/id/477497-M.jpg,432,,,
OL13644608W,Last fantasy,,Yong-wan Kwŏn,Tokyopop,           2006         ,English,//covers.openlibrary.org/b/id/9682123-M.jpg,,,1595325263,
OL6023544W,Fantasy,,Raynetta Mañees,Arabesque,           1999         ,English,//covers.openlibrary.org/b/id/1945299-M.jpg,253,,1583140301,
OL40222426W,Composition,"Unicorns Rainbow Marble Composition Notebook for Girls. Magical Fantasy Wide Ruled Baseball Book 7. 5 X 9. 25 in, 100 Pages, Journal for Kids, Elementary School Students and Teachers",PattyJane PattyJane Press,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,100,,,9781724628336
OL20255798W,Futa Fantasies,,Gia Maria Marquez,CreateSpace Independent Publishing Platform,           2016         ,,//covers.openlibrary.org/b/id/8912425-M.jpg,168,,1530201993,
OL20921413W,Sci-Fi and Fantasy Stories from 'the Sun',,Edward Page Mitchell,CreateSpace Independent Publishing Platform,           2015         ,English,/images/icons/avatar_book.png,360,,,9781540897633
OL2010436W,"Wizard's First Rule (Sword of Truth, Book 1)",,Terry Goodkind,Tor Fantasy,           1994         ,English,//covers.openlibrary.org/b/id/603771-M.jpg,848,4.2 (58 ratings),0812548051,
OL5684839W,Secret Fantasy,,Cheryl Holt,St. Martin's Paperbacks,           2007         ,English,//covers.openlibrary.org/b/id/8311417-M.jpg,352,3.0 (2 ratings),0312942540,
OL8127201W,The King in Yellow (American Literary Fantasy Classics),,Robert W. Chambers,Buccaneer Books,           1895         ,English,//covers.openlibrary.org/b/id/6293665-M.jpg,253,4.1 (8 ratings),0946626510,
OL20842226W,Rhythm of War,Book Four of The Stormlight Archive,Brandon Sanderson,Tor Fantasy,           2020         ,English,//covers.openlibrary.org/b/id/14658503-M.jpg,1136,4.5 (36 ratings),0765365308,
OL12476W,"Voltaire, a biographical fantasy",,Laura Riding,Folcroft Press,           1927         ,English,/images/icons/avatar_book.png,30,,,
OL28181142W,Wellenkuss,Fantasy,Su Zahu,AAVAA-Verl.,           2011         ,German,/images/icons/avatar_book.png,215,,,9783862544738
OL2685469W,"Triplanetary, a tale of cosmic adventure.",,E. D. Smith,Fantasy Press,           1948         ,English,/images/icons/avatar_book.png,287,3.7 (7 ratings),,
OL5738148W,Mistborn,The Final Empire,Brandon Sanderson,Tor Fantasy,           2001         ,English,//covers.openlibrary.org/b/id/14658088-M.jpg,,4.4 (119 ratings),,9780765360960
OL15190817W,Dragon Book,Magical Tales from the Masters of Modern Fantasy,Jack Dann,Andersen Press,           2009         ,English,//covers.openlibrary.org/b/id/13248252-M.jpg,448,4.0 (2 ratings),,9781849391009
OL11336391W,Modern fantasy,five studies.,C. N. Manlove,Cambridge University Press,           1978         ,English,//covers.openlibrary.org/b/id/11681751-M.jpg,,5.0 (1 rating),0521293863,
OL7924194W,Mes van dromen,,Robert Jordan,Luitingh Fantasy,           2005         ,Dutch,//covers.openlibrary.org/b/id/14597351-M.jpg,847,4.0 (43 ratings),9024558700,
OL5689038W,Her secret fantasy,Spice Trilogy #2,Gaelen Foley,Ballantine Books,           2007         ,English,//covers.openlibrary.org/b/id/7020974-M.jpg,405,3.7 (3 ratings),,
OL41612821W,Fantasy : Comatose,"A Fantasy, Romance, Adventure Book",Lori Clark,CreateSpace Independent Publishing Platform,           2017         ,English,/images/icons/avatar_book.png,150,,,9781544827438
OL5682879W,Secret Fantasy (Fantasies Inc.),,Carly Phillips,Harlequin,           2001         ,English,//covers.openlibrary.org/b/id/217265-M.jpg,224,,0373259360,
OL5092623W,Mrs. Frisby and the Rats of Nimh - Newbery Promo '99 (Aladdin Fantasy),,Robert C. O'Brien,Aladdin,           1970         ,English,//covers.openlibrary.org/b/id/4656988-M.jpg,240,4.1 (42 ratings),0689829663,
OL16518W,Eon,,Greg Bear,"Open Road Integrated Media, Inc.",           1985         ,English,//covers.openlibrary.org/b/id/13820464-M.jpg,512,4.2 (17 ratings),,9781497642324
OL14914300W,Year's Best Fantasy,,Kathryn Cramer,Eos,           2001         ,English,//covers.openlibrary.org/b/id/237386-M.jpg,512,,,
OL17404W,Imperial earth,a fantasy of love and discord,Arthur C. Clarke,Pan Books,           1975         ,English,//covers.openlibrary.org/b/id/5295831-M.jpg,287,3.3 (7 ratings),0330250043,
OL17432608W,Living the Fantasy,,Kathy Lyons,"Harlequin Enterprises, Limited",           2012         ,English,/images/icons/avatar_book.png,224,,,9781459241398
OL19694204W,A Liszt fantasie,,Mary Jeanne Van Appledorn,Sisra Publications,           1992         ,,/images/icons/avatar_book.png,12,,,
OL37934323W,Anthroposophical Fantasies,A Compilation of 14 Fantasies,Rudolf Steiner,"The e.Lib, Inc.",           2019         ,English,/images/icons/avatar_book.png,,,,9781948302104
OL29536761W,Fantasy Benefit,2019 Fantasy Baseball Draft Guide,Matt Thompson,Independently Published,           2018         ,English,/images/icons/avatar_book.png,,,,9781794387072
OL92501W,Harpist in the wind,fantasy,Patricia A. McKillip,Sidgwick and Jackson,           1979         ,English,/images/icons/avatar_book.png,256,2.0 (1 rating),0283985828,
OL20074997W,Gods of Jade and Shadow,A Wildly Imaginative Historical Fantasy,Silvia Moreno-Garcia,Quercus,           2019         ,English,/images/icons/avatar_book.png,352,4.0 (1 rating),,9781529402643
OL4180824W,Fantasy Lover,,Cassandra Clark,"Harlequin Enterprises, Limited",           1984         ,English,//covers.openlibrary.org/b/id/12942108-M.jpg,256,,,9780373160471
OL12138180W,"Fantasy, op. 2.",,Henry Orland,Seesaw Music Corp.,           1970         ,English,/images/icons/avatar_book.png,11,,,
OL71871W,De Stormenjager,"Spannend fantasy-avontuur, vanaf 12 jaar",Paul Stewart,ZNU,           1990         ,,https://archive.org/download/destormenjagersp0000stew/page/cover_w180_h360.jpg,,3.0 (2 ratings),9044718142,
OL21899664W,Unicorn Coloring Book for Adults,"A Fantasy Coloring Book with Magical Unicorns, Beautiful Flowers, and Relaxing Fantasy Scenes",Amr Amna,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781704481395
OL26664105W,Year's Best Fantasy,Volume One,Paula Guran,Start Publishing LLC,           2022         ,English,//covers.openlibrary.org/b/id/12984839-M.jpg,456,,,9781645060482
OL20456732W,The Witcher,The Last Wish,Andrzej Sapkowski,,,,/images/icons/avatar_book.png,,5.0 (2 ratings),,
OL13679350W,Fantasy voices,interviews with fantasy authors,Jeffrey M Elliot,Borgo Press,           1980         ,English,/images/icons/avatar_book.png,63,,0893701467,
OL2010464W,"Naked Empire (Sword of Truth, Book 8)",,Terry Goodkind,Tor Fantasy,           2003         ,English,//covers.openlibrary.org/b/id/525010-M.jpg,752,3.7 (11 ratings),0765344300,
OL25103587W,Fantasy,,Pie Corbett,Pavilion Books,           2004         ,English,/images/icons/avatar_book.png,48,,,9781844580996
OL20571849W,Fantasy Witch,Fantasy Cross Stitch Pattern,Cross Stitch Collectibles,CreateSpace Independent Publishing Platform,           2018         ,,//covers.openlibrary.org/b/id/9213903-M.jpg,72,,1717434118,
OL8952159W,Pain fantasy,,Jason Bredle,Red Morning Press,           2007         ,English,/images/icons/avatar_book.png,,,,9780976443933
OL29679416W,Fantasy Trade,That Damn Bard!,Gavin Rockhard,Independently Published,           2017         ,English,/images/icons/avatar_book.png,,,,9781980238423
OL41441486W,Personal Pevelopment : Positive Thinking : the Passage to Success,Personal Development for Students and Adults,Toby Fantasy,CreateSpace Independent Publishing Platform,           2016         ,English,/images/icons/avatar_book.png,130,,,9781539154211
OL25458949W,Christmas Fantasie,Score,F. Karl Grossman,"Alfred Publishing Company, Incorporated",           1900         ,English,/images/icons/avatar_book.png,999,,,9781633613515
OL12567416W,Sergels fantasi.,,Ragnar Josephson,Natur och Kultur,           1956         ,Swedish,/images/icons/avatar_book.png,,,,
OL894226W,King of Shadows                              Aladdin Fantasy,,Susan Cooper,Perfection Learning,           1999         ,,//covers.openlibrary.org/b/id/7588888-M.jpg,,3.6 (8 ratings),,9780756904241
OL25711129W,Object Fantasies,Experience and Creation,Philippe Cordez,"de Gruyter GmbH, Walter",           2018         ,English,/images/icons/avatar_book.png,242,,,9783110476132
OL9506657W,Introduction and Fantasy,,Bernard Fitzgerald,Alfred Publishing Company,           1940         ,English,//covers.openlibrary.org/b/id/5084200-M.jpg,,,0769249965,
OL505730W,Magician Illustrated,"W. SomersetMaugham[Fiction,novel,Horror,gothic,fantasy]",William Somerset Maugham,Independently Published,           1908         ,English,/images/icons/avatar_book.png,,3.5 (2 ratings),,9798725303704
OL6585796W,Jurgen,A Comedy Of Justice (Dawn of Fantasy),James Branch Cabell,Wildside Press,           1919         ,English,//covers.openlibrary.org/b/id/2644868-M.jpg,304,3.9 (9 ratings),,
OL733143W,Men in Love,men's sexual fantasies,Nancy Friday,Delta,           1980         ,English,//covers.openlibrary.org/b/id/239790-M.jpg,544,1.0 (1 rating),0385333420,
OL17883235W,"Year's Best Fantasy 2 (Fantasy, Year's Best Fantasy 2)",,David G. Hartwell,Harper Collins,           2002         ,English,//covers.openlibrary.org/b/id/8193757-M.jpg,394,,0739428446,
OL27294013W,Ones We Burn,An Unmissable Dark Epic Young Adult Fantasy,Rebecca Mix,Hodder & Stoughton,           2022         ,English,//covers.openlibrary.org/b/id/14736540-M.jpg,,,,9781399706223
OL21518001W,My Secret Fantasies,Still So Hot!,Joanne Rock,"Harlequin Mills & Boon, Limited",           2013         ,English,//covers.openlibrary.org/b/id/13055912-M.jpg,448,,,9780263912265
OL8906153W,Runebound,Shadows Of Margath,Fantasy Flight Games,Fantasy Flight Games,           2004         ,English,//covers.openlibrary.org/b/id/2950124-M.jpg,,,1589942019,
OL90564W,Three Hearts and Three Lions (The Fantasy Classic),,Poul Anderson,avon,           1953         ,,/images/icons/avatar_book.png,,3.0 (5 ratings),,
OL41768972W,Fantasy Football League Champion,"Blank Lined Journal - Fantasy Football Notebook, Fantasy Football Draft Board, Fantasy Organizer, Fantasy Football Gift",MSquared Designs,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,100,,,9781725044937
OL19340W,Silverwing/Fantasy,,Kenneth Oppel,Aladdin,           1997         ,English,//covers.openlibrary.org/b/id/437160-M.jpg,224,3.4 (11 ratings),0689852029,
OL16272378W,The last war,a fantasy in one act,Neil Grant,Samuel French,           1934         ,English,/images/icons/avatar_book.png,25,2.5 (2 ratings),,
OL15632025W,Fantasy baseball,,Alan Gratz,Dial Books for Young Readers,           2011         ,English,//covers.openlibrary.org/b/id/7277927-M.jpg,,,,9780803734630
OL65633W,Fantasy art techniques,,Boris Vallejo,Arco Pub.,           1985         ,English,//covers.openlibrary.org/b/id/10247940-M.jpg,127,,0668062347,
OL45349W,Chinese fairy tales and fantasies,,Brothers Grimm,Pantheon,           1846         ,English,/images/icons/avatar_book.png,,,0394709306,
OL15437356W,Blood of Elves,,Andrzej Sapkowski,,,,/images/icons/avatar_book.png,,3.5 (21 ratings),,
OL24381022W,Warhammer Fantasy Roleplay,Career Compendium,Fantasy Flight Games,Fantasy Flight Games,           2009         ,,//covers.openlibrary.org/b/id/10913742-M.jpg,256,,1589944801,
