ID,title,subtitle,author,publisher,first_published_year,language,cover_image,pages,rating,isbn_10,isbn_13
OL21084246W,Fantasy,,Sean Andrew Murray,3DTotal.com,           2014         ,English,/images/icons/avatar_book.png,320,,,9781909414129
OL20592606W,Fantasy/animation,,Christopher Holliday,Taylor & Francis Group,           2018         ,English,/images/icons/avatar_book.png,,,,9780367590741
OL4468695W,Fantasies,,Pamela Wallace,Silhouette Intimate Moments,           1983         ,English,//covers.openlibrary.org/b/id/9773940-M.jpg,251,,0671462040,
OL45139W,Moll Flanders Illustrated,"DanielDefoe[Fiction,Fantasy,Literary,novel]",Daniel Defoe,Independently Published,           1722         ,English,/images/icons/avatar_book.png,,3.8 (4 ratings),,9798725824995
OL17845627W,Last Fantasy Volume 3 (Last Fantasy (Graphic Novels)),,,TokyoPop,           2006         ,English,//covers.openlibrary.org/b/id/874332-M.jpg,192,,,
OL15160081W,The Encyclopedia of fantasy,,John Clute,St. Martin's Press,           1997         ,English,//covers.openlibrary.org/b/id/3857679-M.jpg,1049,,0312145942,
OL262460W,Lost World,Fantasy Novel,Arthur Conan Doyle,Independently Published,           1900         ,English,/images/icons/avatar_book.png,,3.9 (35 ratings),,9781731239860
OL15388W,The Light Princess and Other Fantasy Stories,,George MacDonald,Blackstone Audiobooks,           1893         ,English,/images/icons/avatar_book.png,,5.0 (1 rating),,
OL30250457W,Lord of the Rings Coloring Book,Ideal for Adults Fan to Inspire Creativity and Relaxation with 50+ Fantasy Coloring Pages of LOTR,Fantasy Comic,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781705631287
OL5683839W,Cazadora Oscura  Dark Slayer                              Titania Fantasy,,Christine Feehan,Titania,           2009         ,,//covers.openlibrary.org/b/id/7800620-M.jpg,,4.5 (8 ratings),,9788496711952
OL11125018W,"Fantasy, for guitar",,William Sydeman,Okra Music Corp.,           1969         ,English,/images/icons/avatar_book.png,,,,
OL5742627W,Final fantasy XI,official strategy guide,Michael Lummis,BradyGames,           2004         ,English,//covers.openlibrary.org/b/id/481545-M.jpg,287,,0744002869,
OL25444906W,Cinema Fantasie,Part,Darius Milhaud,"Alfred Publishing Company, Incorporated",           2020         ,English,/images/icons/avatar_book.png,999,,,9781628765649
OL177407W,Year's Best Fantasy 3 (Year's Best Fantasy),,Kathryn Cramer,Eos,           2003         ,English,//covers.openlibrary.org/b/id/27057-M.jpg,512,,0060521805,
OL5684828W,Double Fantasy,,Cheryl Holt,St. Martin's Paperbacks,           2008         ,English,//covers.openlibrary.org/b/id/2371871-M.jpg,352,,0312942567,
OL1833212W,Tales and fantasies,,Robert Louis Stevenson,Chatto & Windus,           1900         ,English,//covers.openlibrary.org/b/id/6352535-M.jpg,237,,,
OL9465905W,Discoveriesin fantasy,,Lin Carter,Pan Books,           1972         ,English,/images/icons/avatar_book.png,243,,0330239473,
OL7351442W,Sundays,a fantasy.,Daisy Fellowes,I. Obolensky,           1961         ,English,/images/icons/avatar_book.png,115,,,
OL27172163W,Golden Key (Geronimo Stilton and the Kingdom of Fantasy #15),,Elisabetta Dami,"Scholastic, Incorporated",           2018         ,English,//covers.openlibrary.org/b/id/13011391-M.jpg,,1.0 (1 rating),,9781338848007
OL84107W,Earthquake Weather (FANTASY MASTERWORKS),,Tim Powers,Gollancz,           1997         ,,//covers.openlibrary.org/b/id/8775140-M.jpg,464,,1473212057,
OL40148949W,Pandora,Science Fiction Science Fantasy Magazine,William Kern,CreateSpace Independent Publishing Platform,           2015         ,English,/images/icons/avatar_book.png,138,,,9781517757199
OL5734767W,Reaper's Gale,Book Seven of The Malazan Book of the Fallen,Steven Erikson,Tor Fantasy,           1998         ,,//covers.openlibrary.org/b/id/6299380-M.jpg,1280,4.3 (15 ratings),0765348845,
OL17822926W,The Midnight Star,,Marie Lu,Mizan Fantasi,           2016         ,Indonesian,//covers.openlibrary.org/b/id/12991671-M.jpg,,3.0 (1 rating),,9786026699053
OL8906133W,Anima Role Playing Game,,Fantasy Flight Games,Fantasy Flight Games,           2007         ,English,//covers.openlibrary.org/b/id/3333958-M.jpg,,,8495830655,
OL12640535W,The Piltdown fantasy.,,Francis Vere,Cassell,           1955         ,English,/images/icons/avatar_book.png,120,,,
OL49558W,"Seventh Son (Tales of Alvin Maker, Book 1)",,Orson Scott Card,Tor Fantasy,           1987         ,English,//covers.openlibrary.org/b/id/603501-M.jpg,256,4.2 (13 ratings),0812533054,
OL8815505W,The Dark Warriors,,"SFX, Fantasy",Lulu,           2006         ,English,//covers.openlibrary.org/b/id/768020-M.jpg,120,1.0 (1 rating),1430309571,
OL24313249W,Warhammer RPG,Shades of Empire,Fantasy Flight Games,Fantasy Flight Games,           2009         ,,//covers.openlibrary.org/b/id/10830158-M.jpg,128,,1589944658,
OL2697657W,Blood,A Southern Fantasy,Michael Moorcock,Avon Books (P),           1994         ,English,//covers.openlibrary.org/b/id/235942-M.jpg,336,,,
OL2669147W,Mythago Wood (Fantasy Masterworks),,Robert Holdstock,Gollancz,           1984         ,,//covers.openlibrary.org/b/id/8494911-M.jpg,,3.7 (3 ratings),,
OL13264104W,Realms of fantasy,,Malcolm Edwards,Doubleday,           1983         ,English,//covers.openlibrary.org/b/id/14586631-M.jpg,120,,0385188889,
OL462126W,A kiss for Cinderella,a fantasy in three acts.,J. M. Barrie,S. French,           1920         ,English,/images/icons/avatar_book.png,88,5.0 (1 rating),,
OL15443W,"Thomas Wingfold, Curate . by : George MacDonald",George MacDonald Was One of the Foremost Fantasy Writers of the 19th Century and Influenced Just about Every Writer That Came after Him,George MacDonald,CreateSpace Independent Publishing Platform,           1876         ,English,/images/icons/avatar_book.png,,,,9781537505367
OL41510059W,Fantasy Football Log,Fantasy Football Logbook,Centurion Logbooks,CreateSpace Independent Publishing Platform,           2017         ,English,/images/icons/avatar_book.png,124,,,9781546899532
OL92495W,The Riddle-Master of Hed  (Riddle-Master #1),fantasy,Patricia A. McKillip,Sidgwick and Jackson,           1976         ,English,/images/icons/avatar_book.png,228,3.1 (8 ratings),0283985798,
OL17444178W,Aloha Fantasy,,Devon Vaughn Archer,Harlequin Enterprises ULC,           2012         ,English,/images/icons/avatar_book.png,,,,9781283672191
OL29972430W,Fantasy Peacock I,Fantasy Cross Stitch Pattern,Kathleen George,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781074404314
OL31499074W,Fantasy Notizbuch,Wolkenschiff - Weiße Seiten Mit Eckmotiv,Samuriel Sternenfeuer,CreateSpace Independent Publishing Platform,           2016         ,German,/images/icons/avatar_book.png,120,,,9781541166073
OL3411737W,Amazing fantasy.,,Stan Lee,Marvel Comics,           1962         ,English,/images/icons/avatar_book.png,32,,,
OL30286954W,Grand Fantasy Designs,"2020 Kalligrafie Blau - Tagesplaner 15,24 X 22,86",Felix Ode,Independently Published,           2019         ,German,/images/icons/avatar_book.png,,,,9781670341433
OL25861402W,Flight of Fantasy,An Erotic Gay Fantasy,K. Windsor,Black Serpent Books,           2015         ,English,/images/icons/avatar_book.png,,,,9781622476756
OL25930975W,Fantasy,,Anne Elizabeth Nixon,Independently Published,           2020         ,English,/images/icons/avatar_book.png,,,,9798619940473
OL19335978W,Unfettered,Tales by Masters of Fantasy,Daniel Lockwood,"Little, Brown Book Group Limited",           2013         ,English,/images/icons/avatar_book.png,512,,,9780356504421
OL3522021W,Fantasy lover,,Sherrilyn Kenyon,St. Martin's Paperbacks,           2002         ,English,//covers.openlibrary.org/b/id/185094-M.jpg,307,3.0 (1 rating),0312979975,
OL8906156W,Tannhauser,,Fantasy Flight Games,Fantasy Flight Games,           2007         ,English,/images/icons/avatar_book.png,,,1589943783,
OL1852681W,Infernal devices,a mad Victorian fantasy.,K. W. Jeter,Grafton,           1987         ,English,//covers.openlibrary.org/b/id/10290434-M.jpg,283,3.0 (1 rating),0586073450,
OL1487943W,Sorrows of Satan (a Fantasy Novel- by: Marie Corelli ) Unique Annotation,,Marie Corelli,Independently Published,           1895         ,English,/images/icons/avatar_book.png,,,,9798487625755
OL28050075W,Fantasy,Clarinet and Piano Accompaniment,Carl Nielsen,Music Sales Corporation,           1992         ,English,/images/icons/avatar_book.png,10,,,9788759862377
OL17842279W,De Obeliskpoort,,N. K. Jemisin,Luitingh Sijthoff Fantasy,           2016         ,Dutch,/images/icons/avatar_book.png,352,4.3 (11 ratings),9024580455,
OL5114556W,Humour & fantasy,,F. Anstey,E.P. Dutton,           1931         ,English,/images/icons/avatar_book.png,1173,,,
OL40813037W,Toucan Fantasy,Fantasy Cross Stitch Pattern,Cross Stitch Collectibles,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,72,,,9781984997197
OL18412W,Dorothy and the Wizard in Oz-Classic Fantasy Children Novel(Annotated),,L. Frank Baum,Independently Published,           1908         ,English,/images/icons/avatar_book.png,,3.5 (8 ratings),,9798493255755
OL24448797W,Fantasie entzünden,Erwachsenen Färbung Buch Fantasy Edition,Coloring Bandit,Coloring Bandit,           2017         ,,//covers.openlibrary.org/b/id/11046338-M.jpg,62,,0228213762,
OL31201952W,Landscapes GRAYSCALE Coloring Books for beginners Volume 1,Grayscale Photo Coloring Book for Grown Ups,Grayscale Fantasy,CreateSpace Independent Publishing Platform,           2016         ,,/images/icons/avatar_book.png,54,,1537253468,
OL8081011W,Fantasy Team,,Richard Mead,Bloomsbury Publishing PLC,           1994         ,,//covers.openlibrary.org/b/id/2583652-M.jpg,128,,0747532729,
OL2010448W,"Soul of the Fire (Sword of Truth, Book 5)",,Terry Goodkind,Tor Fantasy,           1999         ,English,//covers.openlibrary.org/b/id/603882-M.jpg,800,3.4 (17 ratings),0812551494,
OL40936865W,Fantasy Football Log,Fantasy Football Logbook,Centurion Logbooks,CreateSpace Independent Publishing Platform,           2016         ,English,/images/icons/avatar_book.png,126,,,9781541262294
OL31625093W,Star Wars Edge of The Empire Roleplaying Game,Core Rulebook,Fantasy Flight Games,Fantasy Flight Games,           2013         ,,//covers.openlibrary.org/b/id/14573220-M.jpg,,,1616616571,
OL22013210W,Sci-Fi and Fantasy Stories from 'the Sun' Illustrated,,Edward Page Mitchell,Independently Published,           2020         ,English,/images/icons/avatar_book.png,,,,9798474806228
OL7924143W,"The Dragon Reborn (The Wheel of Time, Book 3)",,Robert Jordan,Tor Fantasy,           1991         ,English,//covers.openlibrary.org/b/id/603239-M.jpg,704,4.0 (4 ratings),0812513711,
OL24413564W,Composition Book,Special Night Stars Design Composition Book for Everyone - Wide Ruled Book - Fantasy of the Galaxy,Robimo Press,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781087049977
OL4621298W,Fantasy,the 100 best books,James Cawthorn,Xanadu,           1988         ,English,//covers.openlibrary.org/b/id/13791681-M.jpg,216,,0947761241,
OL25736012W,Wonderful Garden Volume 2,Flower Grayscale coloring books for adults Relaxation,Grayscale Fantasy Publishing,Createspace Independent Publishing Platform,           2016         ,,//covers.openlibrary.org/b/id/12043875-M.jpg,56,,1536859133,
OL20005227W,Fantasy,,Ben Fama,,           2015         ,English,/images/icons/avatar_book.png,80,,1937027473,
OL5738149W,Warbreaker,,Brandon Sanderson,Tor Fantasy,           2009         ,English,//covers.openlibrary.org/b/id/14658347-M.jpg,688,4.3 (15 ratings),0765360039,
OL16461966W,Imagination from Fantasy to Delusion,,Lois Oppenheim,Taylor & Francis Group,           2012         ,English,/images/icons/avatar_book.png,240,,,9781135279974
OL16798486W,Amazing Voyage,The Third Adventure in the Kingdom of Fantasy,Elisabetta Dami,"Scholastic, Incorporated",           2008         ,English,/images/icons/avatar_book.png,,4.4 (11 ratings),,9780545393676
OL473476W,Star Born,,Andre Norton,Open Road Media Sci-Fi & Fantasy,           1957         ,,//covers.openlibrary.org/b/id/8737416-M.jpg,206,3.6 (5 ratings),1504045238,
OL94152W,"The Giraffe Made Her Laugh (Learn to Read Read to Learn, Fun & Fantasy)",,Rozanne Lanczak Williams,Creative Teaching Press,           1994         ,English,//covers.openlibrary.org/b/id/706009-M.jpg,16,3.0 (1 rating),,
OL25458869W,Fantasie,Part,Philippe Gaubert,"Alfred Publishing Company, Incorporated",           2020         ,English,/images/icons/avatar_book.png,999,,,9781682960455
OL17270804W,The Goblin Emperor,,Sarah Monette,Tor Fantasy,           2014         ,,//covers.openlibrary.org/b/id/9368149-M.jpg,512,4.0 (23 ratings),0765365685,
OL27712511W,Last Fantasy Volume 2 (Last Fantasy (Graphic Novels)),,Writer Gang (hon Kwon),TokyoPop,           2006         ,English,//covers.openlibrary.org/b/id/874331-M.jpg,168,,1595325271,
OL86478W,The Year's Best Fantasy and Horror,,Ellen Datlow,,,,/images/icons/avatar_book.png,,4.0 (1 rating),,
OL49644W,How to Write Science Fiction & Fantasy,,Orson Scott Card,Writer's Digest Books,           1990         ,English,//covers.openlibrary.org/b/id/14494705-M.jpg,,4.0 (3 ratings),0898794161,
OL5734756W,"Gardens of the Moon (The Malazan Book of the Fallen, Vol. 1)",,Steven Erikson,Tor Fantasy,           1999         ,English,//covers.openlibrary.org/b/id/525196-M.jpg,688,4.0 (49 ratings),0765348780,
OL24802898W,Wonderful Butterflies Volume 2,Grayscale coloring books for adults Relaxation,Grayscale Fantasy Publishing,Createspace Independent Publishing Platform,           2016         ,,//covers.openlibrary.org/b/id/11569112-M.jpg,62,,,
OL14909467W,Year's best fantasy.,,David G. Hartwell,Tachyon,           2006         ,English,//covers.openlibrary.org/b/id/14650872-M.jpg,355,,1892391376,
OL2929380W,Victorian fantasy,,Stephen Prickett,Baylor University Press,           1979         ,English,//covers.openlibrary.org/b/id/960436-M.jpg,288,,1932792309,
OL19749510W,The guardian of the realm,the eleventh adventure in the Kingdom of Fantasy,Elisabetta Dami,Schoolastic,           2018         ,English,//covers.openlibrary.org/b/id/14419563-M.jpg,315,4.3 (6 ratings),1338215019,
OL40432023W,Los Profesores Son Pesados,Me Aburro en Clase,Toby Fantasy,CreateSpace Independent Publishing Platform,           2016         ,Spanish,/images/icons/avatar_book.png,138,,,9781537694634
OL39810288W,Erotic Fantasies,Sexy Stepdaughter,Victoria Foxxe,Smashwords,           2011         ,English,/images/icons/avatar_book.png,,,,9781465979391
OL27878390W,Financier Illustrated,"TheodoreDreiser[fiction,novel,fantasy,adventure,story]",Theodore Dreiser,Independently Published,           2021         ,English,/images/icons/avatar_book.png,,,,9798526556163
OL73356W,Dragonsinger :,the Mesmerizing Novel from One of the Most Influential Fantasy and SF Writers of Her Generation,Anne McCaffrey,Transworld Publishers Limited,           1977         ,English,/images/icons/avatar_book.png,288,4.5 (19 ratings),,9781448127948
OL554711W,"Les Chroniques de Krondor, tome 1",Pug l'apprenti,Raymond E. Feist,Mister Fantasy,           1986         ,French,//covers.openlibrary.org/b/id/994554-M.jpg,514,4.6 (7 ratings),,
OL15437W,Lilith .,Fantasy Novel,George MacDonald,Independently Published,           1895         ,English,/images/icons/avatar_book.png,,3.0 (4 ratings),,9781699576687
OL40046489W,2013 Fantasy Basketball Draft Guide,,Fantasy Boss,CreateSpace Independent Publishing Platform,           2012         ,English,/images/icons/avatar_book.png,50,,,9781478200215
OL7164529W,Fantasy furniture.,,American Craftsmen's Council. Museum of ...,Museum of Contempory Crafts of the American Craftsmen's Council,           1966         ,English,/images/icons/avatar_book.png,12,,,
OL35621W,Bloodchild and other stories,,Octavia E. Butler,Open Road Media Sci-Fi & Fantasy,           1995         ,,//covers.openlibrary.org/b/id/10079284-M.jpg,228,4.5 (8 ratings),,9781453263662
OL1285617W,Italian fantasies,,Israel Zangwill,W. Heinemann,           1910         ,English,//covers.openlibrary.org/b/id/5805311-M.jpg,369,,,
OL25555248W,Ultimate Final Fantasy XIV Cookbook,,Victoria Rosenthal,Titan Books Limited,           2021         ,English,//covers.openlibrary.org/b/id/13311380-M.jpg,,,,9781789099690
OL894245W,The Dark Is Rising/Fantasy,,Susan Cooper,Aladdin,           1972         ,English,//covers.openlibrary.org/b/id/437153-M.jpg,256,4.0 (19 ratings),0689851952,
OL41842714W,Fantasy Football Moron,"Blank Lined Journal - Fantasy Football Notebook, Fantasy Football Draft Board, Fantasy Organizer, Fantasy Football Gift",MSquared Designs,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,100,,,9781725045439
OL41330825W,Wonderful Flower for Inspiration Volume 2,Grayscale Coloring Books for Adults Relaxation with Motivation Quote,Grayscale Fantasy Grayscale Fantasy Publ...,CreateSpace Independent Publishing Platform,           2016         ,English,/images/icons/avatar_book.png,52,,,9781536886245
OL25890752W,Fantasy Premier League Journal,With 120 Pages Larger at 6 X 9 Inches,fantasy lover,Independently Published,           2020         ,English,/images/icons/avatar_book.png,,,,9798665487328
OL6744711W,Fantasy tales.,,Barbara Ireson,Faber,           1977         ,Undetermined,/images/icons/avatar_book.png,,,,
OL20735450W,Fantasy,,Lucie Armitt,Taylor & Francis Group,           2020         ,English,/images/icons/avatar_book.png,196,,,9781317196419
OL9456281W,Fantasies,,Mel Spivak,Mojave Books,           1975         ,English,//covers.openlibrary.org/b/id/5105552-M.jpg,,,0878810250,
OL29436336W,Fantasy Football Journal,Fantasy Football Log,Journals for All Staff,Independently Published,           2017         ,English,/images/icons/avatar_book.png,,,,9781521883006
OL5731302W,Wild Fantasy (Fantasies Inc.),,Janelle Denison,harlequin,           2001         ,English,//covers.openlibrary.org/b/id/217272-M.jpg,224,4.0 (1 rating),0373259441,
